Minute,Util_S41,Util_PT
549,45,1568
550,44,1570
551,36,1539
552,35,1531
553,41,1542
554,42,1531
555,41,1531
556,41,1482
557,44,1475
558,43,1468
559,43,1452
560,36,1426
561,35,1417
562,34,1393
563,38,1403
564,38,1369
565,38,1371
566,45,1370
567,51,1363
568,52,1347
569,47,1339
570,44,1339
571,45,1325
572,46,1321
573,48,1308
574,46,1286
575,46,1293
576,48,1274
577,52,1265
578,49,1243
579,48,1247
580,49,1234
581,45,1206
582,48,1188
583,47,1177
584,45,1145
585,43,1139
586,43,1110
587,47,1110
588,44,1102
589,41,1086
590,42,1063
591,40,1066
592,40,1061
593,36,1067
594,36,1047
595,35,1046
596,30,1023
597,28,1016
598,29,1012
599,28,984
600,26,986
601,23,996
602,24,980
603,26,976
604,25,957
605,22,944
606,21,926
607,20,914
608,22,914
609,19,890
610,21,897
611,16,877
612,16,882
613,16,881
614,16,890
615,15,885
616,14,870
617,13,873
618,13,864
619,15,844
620,15,853
621,15,835
622,17,816
623,18,825
624,19,809
625,19,823
626,22,804
627,25,801
628,24,812
629,23,801
630,22,805
631,19,794
632,18,788
633,19,792
634,21,796
635,23,800
636,23,796
637,23,796
638,24,812
639,22,801
640,23,793
641,22,794
642,24,800
643,23,796
644,22,794
645,22,776
646,21,768
647,24,772
648,20,780
649,20,763
650,22,769
651,21,765
652,22,761
653,23,763
654,25,757
655,24,743
656,23,724
657,25,716
658,21,733
659,19,715
660,17,723
661,17,725
662,21,725
663,21,728
664,21,725
665,21,727
666,22,732
667,24,718
668,26,708
669,25,683
670,24,692
671,24,690
672,24,694
673,25,697
674,25,691
675,28,703
676,27,702
677,28,707
678,26,700
679,28,689
680,27,701
681,26,695
682,30,686
683,31,677
684,32,670
685,32,683
686,30,689
687,28,680
688,28,670
689,28,674
690,28,678
691,31,691
692,31,680
693,28,690
694,29,675
695,30,674
696,30,667
697,30,667
698,27,648
699,30,648
700,30,642
701,29,653
702,30,655
703,31,659
704,31,638
705,28,634
706,26,632
707,29,653
708,29,646
709,28,654
710,27,657
711,26,665
712,27,659
713,26,659
714,24,636
715,24,644
716,22,649
717,22,645
718,20,642
719,18,639
720,18,646
721,20,656
722,20,645
723,22,651
724,21,635
725,20,652
726,21,655
727,22,653
728,22,645
729,21,645
730,19,673
731,17,685
732,17,673
733,17,692
734,17,687
735,14,678
736,13,683
737,17,683
738,17,672
739,18,677
740,19,689
741,19,682
742,20,669
743,20,669
744,19,665
745,20,680
746,20,679
747,20,686
748,20,699
749,23,707
750,22,718
751,22,716
752,26,721
753,27,725
754,22,724
755,22,733
756,25,749
757,27,728
758,28,725
759,33,729
760,32,730
761,36,747
762,36,739
763,37,747
764,36,750
765,35,760
766,33,749
767,34,761
768,32,744
769,33,739
770,32,748
771,30,746
772,30,752
773,32,771
774,29,766
775,28,775
776,29,784
777,32,791
778,33,800
779,31,788
780,34,809
781,34,815
782,37,824
783,37,833
784,38,831
785,37,842
786,31,832
787,31,834
788,30,832
789,27,823
790,27,824
791,24,821
792,25,827
793,28,826
794,30,832
795,31,831
796,30,823
797,31,808
798,33,819
799,35,816
800,31,823
801,32,827
802,32,810
803,29,800
804,30,801
805,27,801
806,32,796
807,32,802
808,28,816
809,28,822
810,27,828
811,28,835
812,31,845
813,32,831
814,34,850
815,35,886
816,32,898
817,36,918
818,33,910
819,29,908
820,29,933
821,30,936
822,34,921
823,30,922
824,31,936
825,30,942
826,32,929
827,33,927
828,30,955
829,26,923
830,25,938
831,30,939
832,32,931
833,35,934
834,34,917
835,33,925
836,33,926
837,35,943
838,34,972
839,33,978
840,33,987
841,34,988
842,35,991
843,36,1000
844,35,984
845,32,988
846,30,997
847,35,993
848,33,1003
849,33,1015
850,31,1027
851,29,1043
852,31,1052
853,31,1041
854,32,1043
855,32,1065
856,32,1053
857,34,1063
858,34,1063
859,33,1050
860,32,1058
861,28,1049
862,30,1021
863,32,1050
864,32,1034
865,33,1047
866,35,1040
867,40,1058
868,41,1085
869,42,1093
870,40,1104
871,37,1108
872,40,1125
873,38,1120
874,38,1151
875,37,1185
876,35,1179
877,35,1190
878,35,1213
879,34,1205
880,34,1224
881,31,1223
882,35,1223
883,37,1234
884,38,1248
885,34,1230
886,36,1233
887,39,1253
888,39,1262
889,36,1267
890,36,1300
891,38,1302
892,38,1323
893,40,1322
894,41,1326
895,44,1338
896,47,1362
897,48,1354
898,50,1353
899,54,1362
900,55,1370
901,53,1359
902,59,1380
903,58,1390
904,61,1399
905,64,1429
906,64,1425
907,67,1429
908,67,1421
909,66,1430
910,65,1454
911,68,1477
912,72,1497
913,75,1500
914,73,1508
915,72,1525
916,69,1504
917,71,1514
918,64,1507
919,60,1511
920,61,1520
921,59,1509
922,61,1498
923,58,1503
924,61,1521
925,58,1535
926,61,1527
927,58,1536
928,57,1543
929,59,1544
930,59,1554
931,57,1569
932,60,1570
933,54,1605
934,55,1604
935,53,1621
936,57,1635
937,62,1652
938,61,1667
939,60,1683
940,64,1707
941,63,1731
942,68,1757
943,62,1776
944,62,1804
945,63,1812
946,64,1793
947,69,1800
948,65,1793
949,60,1812
950,56,1807
951,57,1819
952,57,1817
953,57,1820
954,57,1794
955,55,1792
956,56,1807
957,54,1797
958,51,1789
959,47,1770
960,49,1778
961,48,1801
962,48,1795
963,44,1804
964,44,1792
965,44,1808
966,50,1802
967,55,1789
968,58,1781
969,57,1780
970,50,1788
971,53,1785
972,56,1776
973,63,1776
974,63,1756
975,62,1787
976,58,1745
977,61,1735
978,60,1727
979,57,1750
980,56,1757
981,53,1745
982,53,1742
983,52,1760
984,53,1749
985,51,1775
986,50,1760
987,51,1759
988,52,1775
989,51,1749
990,52,1785
991,53,1797
992,52,1785
993,52,1785
994,55,1783
995,64,1799
996,67,1798
997,69,1828
998,72,1830
999,66,1822
1000,69,1837
1001,73,1842
1002,79,1858
1003,77,1865
1004,76,1852
1005,78,1880
1006,83,1853
1007,83,1849
1008,83,1844
1009,82,1848
1010,80,1840
1011,79,1832
1012,81,1827
1013,79,1851
1014,81,1827
1015,80,1871
1016,93,1878
1017,95,1872
1018,93,1882
1019,91,1882
1020,93,1905
1021,96,1897
1022,100,1888
1023,99,1872
1024,97,1887
1025,94,1886
1026,94,1888
1027,96,1877
1028,94,1890
1029,89,1885
1030,84,1896
1031,78,1873
1032,83,1884
1033,81,1849
1034,76,1849
1035,73,1865
1036,72,1844
1037,74,1826
1038,75,1809
1039,74,1786
1040,75,1798
1041,76,1799
1042,76,1778
1043,74,1788
1044,72,1743
1045,71,1738
1046,73,1729
1047,76,1707
1048,72,1712
1049,65,1684
1050,67,1679
1051,63,1691
1052,65,1691
1053,62,1706
1054,62,1710
1055,61,1727
1056,64,1736
1057,58,1711
1058,56,1724
1059,53,1716
1060,58,1727
1061,57,1747
1062,58,1749
1063,57,1744
1064,58,1732
1065,57,1748
1066,56,1719
1067,57,1684
1068,60,1706
1069,56,1694
1070,55,1689
1071,51,1667
1072,55,1667
1073,56,1644
1074,55,1622
1075,55,1649
1076,55,1658
1077,51,1624
1078,51,1618
1079,46,1594
1080,53,1593
1081,53,1580
1082,57,1568
1083,56,1549
1084,58,1517
1085,54,1530
1086,53,1522
1087,56,1498
1088,56,1503
1089,59,1499
1090,56,1496
1091,56,1498
1092,56,1503
1093,56,1492
1094,53,1492
1095,52,1489
1096,58,1474
1097,55,1474
1098,54,1461
1099,55,1448
1100,54,1451
1101,55,1433
1102,54,1401
1103,53,1392
1104,53,1371
1105,47,1355
1106,45,1360
1107,48,1323
1108,46,1328
1109,47,1319
1110,45,1324
1111,40,1299
1112,41,1270
1113,39,1259
1114,39,1251
1115,36,1243
1116,37,1250
1117,34,1236
1118,31,1218
1119,32,1217
1120,32,1209
1121,31,1189
1122,33,1185
1123,31,1178
1124,32,1163
1125,32,1152
1126,34,1118
1127,38,1106
1128,36,1109
1129,35,1093
1130,35,1079
1131,31,1085
1132,32,1055
1133,32,1065
1134,29,1066
1135,29,1081
1136,31,1060
1137,35,1052
1138,34,1050
1139,34,1047
1140,34,1039
1141,32,1019
1142,37,999
1143,39,992
1144,39,974
1145,38,972
1146,38,964
1147,38,970
1148,39,977
1149,37,952
1150,33,939
1151,31,926
1152,29,915
1153,30,890
1154,27,856
1155,31,854
1156,32,823
1157,31,808
1158,30,809
1159,29,804
1160,27,797
1161,28,802
1162,30,801
1163,29,789
1164,24,769
1165,25,784
1166,24,778
1167,26,770
1168,26,766
1169,26,753
1170,24,740
1171,26,744
1172,25,728
1173,24,710
1174,23,696
1175,20,684
1176,21,708
1177,22,706
1178,22,697
1179,18,682
1180,20,685
1181,18,683
1182,18,691
1183,22,679
1184,24,655
1185,26,662
1186,26,653
1187,27,644
1188,27,645
1189,26,648
1190,24,662
1191,24,661
1192,24,643
1193,25,649
1194,23,647
1195,25,645
1196,25,636
1197,26,635
1198,28,641
1199,27,644
1200,26,652
1201,23,643
1202,22,644
1203,21,635
1204,22,617
1205,24,622
1206,21,616
1207,22,607
1208,21,605
1209,19,596
1210,13,583
1211,10,577
1212,11,578
1213,9,572
1214,8,561
1215,9,559
1216,8,539
1217,8,522
1218,10,518
1219,9,506
1220,10,506
1221,10,499
1222,10,483
1223,9,480
1224,10,472
1225,14,473
1226,15,476
1227,15,459
1228,16,464
1229,15,450
1230,15,450
1231,15,437
1232,17,433
1233,15,426
1234,15,416
1235,17,418
1236,17,403
1237,16,401
1238,15,399
1239,12,381
1240,12,375
1241,13,370
1242,14,369
1243,16,372
1244,17,363
1245,16,362
1246,17,356
1247,16,359
1248,17,361
1249,16,353
1250,14,350
1251,15,345
1252,14,335
1253,13,333
1254,11,335
