Minute,Util_U2,Util_PT
548,47,1557
549,48,1544
550,49,1544
551,47,1522
552,49,1515
553,48,1521
554,49,1519
555,47,1519
556,45,1465
557,46,1454
558,45,1437
559,42,1428
560,39,1408
561,40,1395
562,40,1367
563,39,1383
564,35,1354
565,32,1360
566,33,1359
567,33,1362
568,29,1345
569,31,1340
570,31,1341
571,29,1335
572,32,1332
573,36,1317
574,34,1287
575,35,1281
576,35,1266
577,31,1258
578,35,1241
579,38,1243
580,35,1222
581,32,1204
582,34,1192
583,37,1188
584,35,1164
585,33,1155
586,32,1120
587,28,1112
588,28,1096
589,23,1080
590,25,1069
591,26,1063
592,24,1062
593,26,1061
594,24,1043
595,28,1042
596,28,1008
597,26,1000
598,28,994
599,29,976
600,28,979
601,27,988
602,24,978
603,27,973
604,25,962
605,22,958
606,23,941
607,23,934
608,23,931
609,26,904
610,25,913
611,23,895
612,24,897
613,26,904
614,24,897
615,24,890
616,25,879
617,25,883
618,23,873
619,20,855
620,21,862
621,21,841
622,23,817
623,23,823
624,24,821
625,24,828
626,22,814
627,23,808
628,22,826
629,21,810
630,22,810
631,20,795
632,22,789
633,21,793
634,20,788
635,17,797
636,16,791
637,17,800
638,16,813
639,18,806
640,19,792
641,21,796
642,27,796
643,29,796
644,29,787
645,31,772
646,30,773
647,29,776
648,30,778
649,28,762
650,29,772
651,28,769
652,28,765
653,29,769
654,28,765
655,28,754
656,30,732
657,27,724
658,26,738
659,21,721
660,20,732
661,18,730
662,17,731
663,18,735
664,18,741
665,19,744
666,17,750
667,14,738
668,14,727
669,12,709
670,9,707
671,11,715
672,11,712
673,12,707
674,11,691
675,10,699
676,11,694
677,12,703
678,13,686
679,12,674
680,12,681
681,13,680
682,14,668
683,12,664
684,13,660
685,12,678
686,13,680
687,12,664
688,13,649
689,13,653
690,13,655
691,14,673
692,15,670
693,14,672
694,13,662
695,13,665
696,14,660
697,13,654
698,16,644
699,16,647
700,16,646
701,16,659
702,15,656
703,14,655
704,14,635
705,14,641
706,14,640
707,15,650
708,18,644
709,19,639
710,19,645
711,17,644
712,16,642
713,18,651
714,16,630
715,14,642
716,14,646
717,13,638
718,13,632
719,15,634
720,15,646
721,15,658
722,14,657
723,15,656
724,16,643
725,16,660
726,17,671
727,15,680
728,18,680
729,19,673
730,20,697
731,18,698
732,18,694
733,16,693
734,17,698
735,17,689
736,15,686
737,16,697
738,17,685
739,17,686
740,18,708
741,17,704
742,15,689
743,17,691
744,17,686
745,13,700
746,12,705
747,12,711
748,13,711
749,17,725
750,16,728
751,17,724
752,18,723
753,20,741
754,20,737
755,21,736
756,22,752
757,18,741
758,19,743
759,21,748
760,22,753
761,23,771
762,28,767
763,29,765
764,30,774
765,29,774
766,29,763
767,26,766
768,26,744
769,26,739
770,24,751
771,24,744
772,21,755
773,25,771
774,27,766
775,25,774
776,26,781
777,25,784
778,26,784
779,27,777
780,23,796
781,21,799
782,16,811
783,16,813
784,16,802
785,15,820
786,16,813
787,20,822
788,21,825
789,24,824
790,24,824
791,22,815
792,25,838
793,24,840
794,24,843
795,26,851
796,24,848
797,23,840
798,23,838
799,23,825
800,22,832
801,25,845
802,25,843
803,23,834
804,28,837
805,29,845
806,27,830
807,26,846
808,27,855
809,27,859
810,27,870
811,27,872
812,27,875
813,29,859
814,28,874
815,29,905
816,33,920
817,36,937
818,36,929
819,34,928
820,30,949
821,31,940
822,34,925
823,39,931
824,38,942
825,37,945
826,37,929
827,37,924
828,37,946
829,36,926
830,33,938
831,28,938
832,25,918
833,27,917
834,24,904
835,23,918
836,23,914
837,23,935
838,23,952
839,22,952
840,23,951
841,22,952
842,24,959
843,25,974
844,23,957
845,26,966
846,27,970
847,31,965
848,32,978
849,31,999
850,30,1011
851,29,1020
852,30,1023
853,30,1022
854,30,1023
855,28,1044
856,29,1038
857,30,1049
858,30,1058
859,28,1056
860,28,1063
861,26,1056
862,26,1035
863,24,1054
864,21,1054
865,22,1064
866,22,1065
867,26,1084
868,26,1097
869,24,1096
870,25,1114
871,25,1128
872,28,1143
873,29,1138
874,31,1163
875,29,1198
876,30,1193
877,32,1206
878,35,1225
879,35,1215
880,37,1227
881,36,1212
882,37,1216
883,38,1218
884,37,1214
885,40,1219
886,39,1227
887,41,1246
888,42,1259
889,38,1260
890,39,1296
891,39,1308
892,41,1331
893,43,1338
894,43,1350
895,40,1357
896,35,1383
897,35,1390
898,32,1388
899,37,1395
900,39,1410
901,38,1388
902,36,1406
903,40,1416
904,42,1426
905,43,1452
906,42,1451
907,42,1454
908,47,1443
909,44,1445
910,47,1470
911,45,1480
912,46,1489
913,45,1505
914,47,1515
915,46,1528
916,50,1520
917,48,1515
918,42,1511
919,39,1505
920,38,1521
921,40,1519
922,33,1505
923,35,1510
924,37,1526
925,36,1553
926,35,1535
927,36,1543
928,35,1541
929,35,1535
930,33,1550
931,32,1564
932,34,1570
933,37,1612
934,39,1611
935,41,1635
936,40,1649
937,41,1671
938,43,1678
939,46,1711
940,45,1736
941,43,1757
942,44,1785
943,44,1789
944,49,1802
945,50,1821
946,48,1808
947,48,1810
948,47,1806
949,47,1817
950,49,1825
951,47,1834
952,45,1828
953,41,1824
954,42,1807
955,44,1812
956,41,1825
957,41,1813
958,40,1804
959,39,1785
960,40,1782
961,41,1806
962,38,1792
963,37,1795
964,40,1781
965,44,1804
966,46,1801
967,45,1788
968,42,1787
969,45,1788
970,45,1799
971,47,1789
972,47,1788
973,44,1784
974,45,1757
975,51,1795
976,52,1755
977,53,1748
978,53,1743
979,53,1764
980,54,1779
981,51,1771
982,51,1764
983,53,1785
984,56,1768
985,55,1790
986,54,1783
987,57,1780
988,59,1791
989,58,1777
