Minute,Util_S3,Util_PT
548,42,1584
549,49,1570
550,51,1574
551,53,1548
552,53,1547
553,53,1555
554,51,1541
555,52,1538
556,51,1490
557,50,1486
558,52,1470
559,49,1464
560,48,1436
561,48,1422
562,46,1395
563,46,1405
564,43,1369
565,42,1372
566,42,1369
567,39,1366
568,39,1350
569,40,1340
570,38,1340
571,38,1332
572,38,1317
573,38,1303
574,33,1282
575,33,1286
576,31,1271
577,32,1261
578,32,1242
579,31,1246
580,29,1236
581,28,1218
582,31,1203
583,30,1191
584,30,1170
585,30,1164
586,25,1136
587,24,1133
588,24,1114
589,26,1081
590,27,1069
591,26,1065
592,27,1057
593,31,1064
594,32,1046
595,34,1046
596,32,1020
597,33,1015
598,33,1005
599,30,992
600,29,993
601,29,1000
602,29,991
603,30,983
604,29,956
605,27,949
606,23,938
607,25,924
608,24,919
609,25,889
610,25,896
611,24,878
612,24,877
613,24,882
614,25,886
615,26,874
616,22,873
617,19,874
618,19,863
619,17,849
620,17,846
621,16,837
622,14,820
623,14,819
624,14,799
625,14,811
626,11,790
627,12,791
628,15,796
629,16,788
630,14,798
631,14,790
632,14,775
633,14,788
634,15,791
635,16,792
636,15,788
637,12,792
638,14,799
639,14,796
640,12,787
641,13,789
642,14,799
643,14,805
644,14,799
645,15,781
646,14,778
647,14,783
648,16,794
649,17,778
650,16,790
651,17,782
652,17,769
653,16,779
654,16,774
655,18,759
656,15,749
657,14,740
658,14,753
659,14,733
660,13,748
661,13,749
662,14,748
663,14,742
664,12,741
665,13,738
666,10,746
667,10,734
668,10,735
669,10,714
670,9,705
671,9,717
672,9,723
673,10,720
674,9,702
675,10,717
676,12,709
677,13,721
678,14,704
679,17,689
680,18,702
681,18,699
682,18,681
683,16,677
684,14,671
685,16,689
686,17,690
687,14,677
688,14,662
689,17,660
690,15,668
691,13,673
692,13,669
693,12,667
694,10,664
695,10,662
696,11,655
697,11,652
698,14,636
699,15,636
700,15,639
701,14,655
702,15,644
703,14,646
704,14,622
705,15,618
706,15,613
707,14,623
708,15,620
709,16,630
710,18,643
711,17,640
712,16,642
713,15,644
714,14,619
715,15,631
716,15,623
717,15,622
718,16,610
719,16,618
720,14,631
721,12,644
722,11,643
723,10,645
724,11,631
725,10,652
726,7,656
727,8,665
728,9,670
729,8,663
730,10,683
731,10,685
732,10,675
733,10,684
734,8,689
735,8,686
736,9,696
737,10,700
738,11,682
739,12,676
740,12,694
741,12,691
742,15,679
743,18,687
744,17,683
745,18,694
746,15,696
747,15,706
748,16,711
749,14,717
750,17,731
751,17,725
752,18,721
753,19,721
754,21,721
755,21,719
756,23,742
757,21,719
758,21,726
759,18,729
760,19,743
761,19,755
762,19,749
763,19,751
764,17,757
765,18,768
766,17,751
767,16,765
768,16,742
769,16,735
770,17,750
771,17,757
772,18,758
773,20,770
774,20,778
775,21,790
776,20,789
777,22,796
778,21,796
779,18,785
780,19,797
781,19,806
782,18,809
783,18,822
784,18,823
785,18,843
786,17,835
787,14,840
788,15,843
789,14,833
790,14,832
791,13,840
792,15,856
793,16,867
794,14,871
795,15,871
796,15,860
797,16,852
798,17,858
799,18,842
800,17,845
801,17,849
802,17,844
803,16,831
804,16,819
805,18,831
806,18,808
807,19,822
808,19,836
809,19,844
810,19,851
811,19,852
812,20,864
813,21,852
814,22,866
815,24,882
816,23,904
817,20,930
818,23,911
819,21,919
820,22,937
821,20,935
822,19,928
823,23,922
824,23,945
825,25,955
826,23,933
827,23,933
828,23,953
829,23,930
830,22,942
831,21,944
832,21,925
833,21,926
834,24,916
835,26,922
836,27,929
837,26,950
838,28,961
839,30,964
840,30,979
841,31,973
842,30,983
843,29,992
844,29,976
845,29,984
846,26,983
847,26,994
848,26,995
849,27,1008
850,27,1018
851,28,1033
852,27,1041
853,28,1028
854,28,1037
855,29,1061
856,27,1052
857,25,1057
858,30,1060
859,29,1055
860,29,1065
861,32,1058
862,29,1037
863,29,1049
864,25,1038
865,27,1055
866,24,1043
867,25,1064
868,26,1097
869,27,1097
870,26,1104
871,28,1115
872,28,1141
873,30,1138
874,33,1169
875,34,1198
876,31,1200
877,30,1205
878,34,1239
879,32,1225
880,29,1223
881,28,1214
882,32,1219
883,32,1227
884,32,1230
885,34,1233
886,30,1248
887,31,1262
888,32,1262
889,32,1268
890,28,1303
891,28,1316
892,30,1329
893,32,1336
894,31,1358
895,37,1364
896,39,1374
897,37,1373
898,39,1376
899,40,1380
900,40,1386
901,39,1382
902,42,1414
903,42,1407
904,39,1416
905,41,1437
906,37,1431
907,37,1429
908,43,1431
909,45,1438
910,47,1460
911,49,1474
912,49,1491
913,53,1504
914,55,1515
915,56,1524
916,55,1520
917,53,1520
918,57,1516
919,55,1519
920,57,1525
921,58,1520
922,57,1504
923,54,1510
924,55,1524
925,56,1550
926,49,1540
927,48,1556
928,48,1553
929,47,1537
930,48,1557
931,45,1578
932,48,1573
933,47,1595
934,47,1592
935,49,1620
936,47,1631
937,50,1657
938,53,1661
939,49,1678
940,51,1698
941,50,1741
942,50,1762
943,45,1767
944,44,1787
945,46,1812
946,44,1801
947,41,1796
948,40,1796
949,40,1816
950,41,1816
951,41,1822
952,43,1816
953,45,1815
954,44,1813
955,48,1816
956,49,1824
957,52,1817
958,53,1799
959,52,1785
960,53,1785
961,51,1803
962,54,1782
963,56,1796
964,54,1787
965,56,1804
966,50,1795
967,50,1773
968,51,1766
969,49,1762
970,48,1779
971,45,1761
972,45,1754
973,50,1745
974,45,1721
975,49,1757
976,45,1743
977,43,1745
978,42,1749
979,43,1761
980,43,1769
981,41,1757
982,41,1757
983,40,1776
984,40,1760
985,46,1774
986,46,1759
987,44,1771
988,47,1780
989,49,1757
990,53,1791
991,53,1797
992,54,1797
993,54,1800
994,53,1807
995,60,1816
996,56,1818
997,58,1832
998,56,1845
999,57,1822
1000,58,1843
1001,62,1849
1002,63,1856
1003,63,1856
1004,60,1845
1005,63,1894
1006,64,1872
1007,67,1880
1008,73,1880
1009,71,1877
1010,67,1878
1011,63,1869
1012,63,1864
1013,62,1881
1014,60,1858
1015,63,1896
1016,53,1894
1017,53,1888
1018,57,1893
1019,52,1896
1020,57,1927
1021,56,1914
1022,55,1898
1023,54,1882
1024,49,1876
1025,49,1881
1026,48,1881
1027,48,1874
1028,51,1863
1029,51,1853
1030,48,1868
1031,48,1836
1032,48,1843
1033,50,1810
1034,48,1825
1035,50,1830
1036,45,1818
1037,42,1802
1038,41,1780
1039,39,1760
1040,40,1776
1041,39,1770
1042,38,1743
1043,39,1755
1044,39,1715
1045,38,1718
1046,34,1708
1047,33,1691
1048,35,1697
1049,36,1672
1050,39,1659
1051,38,1674
1052,36,1667
1053,36,1683
1054,34,1686
1055,34,1706
1056,33,1708
1057,30,1688
1058,28,1697
1059,25,1687
1060,24,1700
1061,23,1709
1062,24,1700
1063,24,1716
1064,25,1701
1065,27,1720
1066,26,1693
1067,31,1664
1068,34,1667
1069,33,1670
1070,33,1678
1071,36,1656
1072,37,1660
1073,39,1650
1074,39,1631
1075,41,1652
1076,40,1652
1077,38,1623
1078,41,1611
1079,39,1594
1080,41,1586
1081,42,1573
1082,42,1569
1083,40,1556
1084,37,1537
1085,40,1551
1086,37,1540
1087,40,1528
1088,39,1534
1089,40,1520
1090,35,1518
1091,31,1520
1092,32,1525
1093,33,1509
1094,34,1507
1095,35,1501
1096,35,1480
1097,34,1479
1098,35,1465
1099,35,1453
1100,32,1448
1101,30,1440
1102,31,1402
1103,31,1403
1104,34,1378
1105,37,1351
1106,33,1354
1107,30,1312
1108,31,1325
1109,32,1310
1110,32,1316
1111,28,1286
1112,26,1257
1113,26,1242
1114,27,1239
1115,32,1238
1116,31,1239
1117,31,1225
1118,32,1223
1119,30,1217
1120,29,1212
1121,30,1184
1122,32,1194
1123,35,1187
1124,31,1179
1125,30,1179
1126,28,1155
1127,31,1139
1128,32,1133
1129,33,1120
1130,33,1111
1131,34,1129
1132,34,1101
1133,32,1097
1134,29,1087
1135,30,1110
1136,27,1087
1137,24,1081
1138,26,1080
1139,25,1067
1140,23,1065
1141,21,1036
1142,22,1025
1143,22,1014
1144,20,983
1145,22,986
1146,21,974
1147,20,981
1148,22,981
1149,21,955
1150,23,949
1151,21,935
1152,21,931
1153,19,913
1154,17,875
1155,18,872
1156,16,847
1157,19,836
1158,17,832
1159,17,813
1160,19,815
1161,20,818
1162,21,802
1163,21,796
1164,22,774
1165,22,786
1166,18,781
1167,15,773
1168,15,768
1169,13,748
1170,12,739
1171,12,744
1172,12,724
1173,14,709
1174,15,693
1175,19,683
1176,18,711
1177,16,710
1178,17,704
1179,17,702
1180,17,703
1181,17,707
1182,17,713
1183,16,694
1184,16,687
1185,16,684
1186,13,674
1187,14,664
1188,14,656
1189,13,653
1190,13,663
1191,12,662
1192,12,633
1193,14,636
