Minute,Util_U9,Util_PT
548,45,1584
549,41,1570
550,40,1574
551,41,1548
552,42,1547
553,42,1555
554,39,1541
555,40,1538
556,36,1490
557,35,1486
558,39,1470
559,41,1464
560,41,1436
561,37,1422
562,34,1395
563,36,1405
564,35,1369
565,35,1372
566,31,1369
567,33,1366
568,39,1350
569,45,1340
570,44,1340
571,49,1332
572,49,1317
573,51,1303
574,49,1282
575,48,1286
576,44,1271
577,49,1261
578,47,1242
579,47,1246
580,47,1236
581,44,1218
582,42,1203
583,41,1191
584,39,1170
585,35,1164
586,31,1136
587,32,1133
588,33,1114
589,31,1081
590,28,1069
591,27,1065
592,29,1057
593,30,1064
594,28,1046
595,23,1046
596,23,1020
597,27,1015
598,30,1005
599,26,992
600,29,993
601,29,1000
602,30,991
603,30,983
604,29,956
605,33,949
606,35,938
607,33,924
608,32,919
609,28,889
610,28,896
611,31,878
612,31,877
613,28,882
614,24,886
615,20,874
616,17,873
617,18,874
618,20,863
619,18,849
620,17,846
621,20,837
622,20,820
623,18,819
624,21,799
625,22,811
626,20,790
627,20,791
628,21,796
629,21,788
630,19,798
631,17,790
632,18,775
633,19,788
634,24,791
635,28,792
636,28,788
637,30,792
638,31,799
639,30,796
640,30,787
641,29,789
642,31,799
643,33,805
644,33,799
645,29,781
646,27,778
647,26,783
648,24,794
649,22,778
650,21,790
651,19,782
652,18,769
653,18,779
654,17,774
655,16,759
656,16,749
657,11,740
658,15,753
659,15,733
660,19,748
661,21,749
662,23,748
663,23,742
664,27,741
665,27,738
666,27,746
667,26,734
668,25,735
669,24,714
670,20,705
671,24,717
672,27,723
673,27,720
674,26,702
675,25,717
676,27,709
677,30,721
678,28,704
679,28,689
680,25,702
681,25,699
682,21,681
683,18,677
684,19,671
685,21,689
686,24,690
687,25,677
688,22,662
689,22,660
690,21,668
691,21,673
692,20,669
693,22,667
694,22,664
695,24,662
696,22,655
697,25,652
698,24,636
699,24,636
700,25,639
701,26,655
702,27,644
703,30,646
704,31,622
705,32,618
706,29,613
707,31,623
708,30,620
709,30,630
710,28,643
711,28,640
712,28,642
713,27,644
714,24,619
715,25,631
716,23,623
717,23,622
718,21,610
719,21,618
720,18,631
721,21,644
722,19,643
723,18,645
724,20,631
725,21,652
726,22,656
727,24,665
728,25,670
729,21,663
730,21,683
731,23,685
732,22,675
733,22,684
734,23,689
735,24,686
736,24,696
737,24,700
738,24,682
739,24,676
740,20,694
741,22,691
742,23,679
743,21,687
744,21,683
745,21,694
746,21,696
747,19,706
748,20,711
749,19,717
750,18,731
751,19,725
752,23,721
753,21,721
754,23,721
755,23,719
756,25,742
757,24,719
758,24,726
759,24,729
760,22,743
761,23,755
762,24,749
763,20,751
764,17,757
765,16,768
766,15,751
767,16,765
768,14,742
769,12,735
770,14,750
771,21,757
772,23,758
773,21,770
774,21,778
775,21,790
776,19,789
777,20,796
778,20,796
779,18,785
780,20,797
781,22,806
782,28,809
783,27,822
784,26,823
785,28,843
786,28,835
787,26,840
788,28,843
789,27,833
790,26,832
791,27,840
792,26,856
793,24,867
794,26,871
795,24,871
796,25,860
797,24,852
798,27,858
799,30,842
800,27,845
801,28,849
802,27,844
803,25,831
804,25,819
805,24,831
806,22,808
807,24,822
808,27,836
809,26,844
810,25,851
811,22,852
812,25,864
813,26,852
814,26,866
815,25,882
816,29,904
817,31,930
818,31,911
819,30,919
820,27,937
821,28,935
822,28,928
823,28,922
824,30,945
825,27,955
826,24,933
827,22,933
828,22,953
829,19,930
830,19,942
831,20,944
832,21,925
833,23,926
834,25,916
835,26,922
836,24,929
837,23,950
838,31,961
839,30,964
840,31,979
841,29,973
842,30,983
843,27,992
844,30,976
845,31,984
846,31,983
847,33,994
848,35,995
849,35,1008
850,34,1018
851,35,1033
852,34,1041
853,33,1028
854,28,1037
855,27,1061
856,27,1052
857,23,1057
858,24,1060
859,20,1055
860,24,1065
861,23,1058
862,24,1037
863,25,1049
864,23,1038
865,24,1055
866,26,1043
867,25,1064
868,27,1097
869,27,1097
870,26,1104
871,27,1115
872,33,1141
873,33,1138
874,34,1169
875,34,1198
876,34,1200
877,36,1205
878,36,1239
879,33,1225
880,33,1223
881,32,1214
882,32,1219
883,35,1227
884,35,1230
885,32,1233
886,35,1248
887,42,1262
888,39,1262
889,40,1268
890,42,1303
891,44,1316
892,48,1329
893,48,1336
894,51,1358
895,53,1364
896,48,1374
897,51,1373
898,53,1376
899,51,1380
900,49,1386
901,49,1382
902,53,1414
903,47,1407
904,50,1416
905,48,1437
906,50,1431
907,50,1429
908,46,1431
909,45,1438
910,44,1460
911,48,1474
912,47,1491
913,47,1504
914,44,1515
915,43,1524
916,43,1520
917,39,1520
918,41,1516
919,39,1519
920,39,1525
921,39,1520
922,39,1504
923,36,1510
924,37,1524
925,38,1550
926,40,1540
927,39,1556
928,40,1553
929,41,1537
930,43,1557
931,45,1578
932,42,1573
933,43,1595
934,46,1592
935,43,1620
936,43,1631
937,46,1657
938,51,1661
939,54,1678
940,57,1698
941,66,1741
942,61,1762
943,59,1767
944,60,1787
945,57,1812
946,60,1801
947,59,1796
948,52,1796
949,55,1816
950,50,1816
951,51,1822
952,49,1816
953,52,1815
954,53,1813
955,55,1816
956,58,1824
957,58,1817
958,58,1799
959,58,1785
960,60,1785
961,55,1803
962,52,1782
963,51,1796
964,51,1787
965,52,1804
966,51,1795
967,44,1773
968,46,1766
969,45,1762
970,50,1779
971,46,1761
972,46,1754
973,48,1745
974,45,1721
975,48,1757
976,47,1743
977,45,1745
978,45,1749
979,45,1761
980,41,1769
981,41,1757
982,40,1757
983,38,1776
984,38,1760
985,38,1774
986,41,1759
987,36,1771
988,36,1780
989,38,1757
990,37,1791
991,41,1797
992,45,1797
993,50,1800
994,60,1807
995,59,1816
996,60,1818
997,57,1832
998,63,1845
999,68,1822
1000,64,1843
1001,59,1849
1002,51,1856
1003,52,1856
1004,53,1845
1005,55,1894
1006,51,1872
1007,49,1880
1008,51,1880
1009,50,1877
1010,50,1878
1011,57,1869
1012,59,1864
1013,55,1881
1014,59,1858
1015,61,1896
1016,66,1894
1017,63,1888
1018,68,1893
1019,66,1896
1020,71,1927
1021,74,1914
1022,67,1898
1023,66,1882
1024,66,1876
1025,66,1881
1026,65,1881
1027,67,1874
1028,63,1863
1029,66,1853
1030,68,1868
1031,58,1836
1032,62,1843
1033,60,1810
1034,54,1825
1035,54,1830
1036,51,1818
1037,53,1802
1038,53,1780
1039,50,1760
1040,52,1776
1041,55,1770
1042,51,1743
1043,47,1755
1044,45,1715
1045,41,1718
1046,40,1708
1047,40,1691
1048,42,1697
1049,43,1672
1050,42,1659
1051,43,1674
1052,46,1667
1053,45,1683
1054,44,1686
1055,44,1706
1056,49,1708
1057,46,1688
1058,48,1697
1059,53,1687
1060,51,1700
1061,46,1709
1062,44,1700
1063,48,1716
1064,48,1701
1065,43,1720
1066,36,1693
1067,33,1664
1068,32,1667
1069,33,1670
1070,34,1678
1071,37,1656
1072,42,1660
1073,44,1650
1074,42,1631
1075,43,1652
1076,43,1652
1077,40,1623
1078,39,1611
1079,36,1594
1080,35,1586
1081,36,1573
1082,36,1569
1083,33,1556
1084,35,1537
1085,38,1551
1086,37,1540
1087,34,1528
1088,35,1534
1089,35,1520
1090,37,1518
1091,39,1520
1092,36,1525
1093,33,1509
1094,31,1507
1095,31,1501
1096,33,1480
1097,35,1479
1098,38,1465
1099,41,1453
1100,41,1448
1101,37,1440
1102,34,1402
1103,34,1403
1104,33,1378
1105,32,1351
1106,34,1354
1107,34,1312
1108,36,1325
1109,35,1310
1110,37,1316
1111,37,1286
1112,38,1257
1113,35,1242
1114,38,1239
1115,39,1238
1116,36,1239
1117,32,1225
1118,35,1223
1119,32,1217
1120,32,1212
1121,27,1184
1122,26,1194
1123,30,1187
1124,36,1179
1125,38,1179
1126,40,1155
1127,37,1139
1128,35,1133
1129,38,1120
1130,39,1111
1131,39,1129
1132,37,1101
1133,37,1097
1134,36,1087
1135,37,1110
1136,33,1087
